station,timestamp,title,artist
KIISFM,2015-05-25T21:10:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-25T21:20:01.000Z,When I Was Your Man,Bruno Mars
KIISFM,2015-05-25T21:20:01.000Z,All Of Me (Album Version),John Legend
KIISFM,2015-05-25T21:20:01.000Z,Elastic Heart,Sia
KIISFM,2015-05-25T21:20:01.000Z,One Last Time,Ariana Grande
KIISFM,2015-05-25T21:20:01.000Z,2 On,Tinashe feat. Schoolboy Q
KIISFM,2015-05-25T21:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-25T21:20:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-25T21:20:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-25T21:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-25T21:30:01.000Z,Titanium (feat. Sia),David Guetta
KIISFM,2015-05-25T21:50:01.000Z,Santeria,Sublime
KIISFM,2015-05-25T22:40:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-25T22:40:01.000Z,Love Me Harder,Ariana Grande
KIISFM,2015-05-25T22:40:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-25T22:40:01.000Z,The Heart Wants What It Wants,Selena Gomez
KIISFM,2015-05-25T22:40:01.000Z,The Night Is Still Young,Nicki Minaj
KIISFM,2015-05-25T22:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-25T22:40:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-25T22:40:01.000Z,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida
KIISFM,2015-05-25T23:00:01.000Z,Hey Ya! (Radio Mix/Club Mix),OutKast
KIISFM,2015-05-25T23:30:01.000Z,Knock You Down,Keri Hilson
KIISFM,2015-05-26T00:20:01.000Z,Elastic Heart,Sia
KIISFM,2015-05-26T00:20:01.000Z,Bailando,Enrique Iglesias
KIISFM,2015-05-26T00:20:01.000Z,2 On,Tinashe feat. Schoolboy Q
KIISFM,2015-05-26T00:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T00:20:01.000Z,Shut Up and Dance,Walk the Moon
KIISFM,2015-05-26T00:20:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
KIISFM,2015-05-26T00:20:01.000Z,She Knows,Ne-Yo
KIISFM,2015-05-26T00:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T00:20:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-26T00:30:01.000Z,Confessions Part II (Confessions Special Edition Version),Usher
KIISFM,2015-05-26T01:10:01.000Z,I Need Your Love,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-26T01:10:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T01:10:01.000Z,Style,Taylor Swift
KIISFM,2015-05-26T01:10:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T01:10:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-26T01:10:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T01:10:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T01:20:01.000Z,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia
KIISFM,2015-05-26T01:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T01:20:01.000Z,Style,Taylor Swift
KIISFM,2015-05-26T01:20:01.000Z,Time of Our Lives,Pitbull feat. Ne-Yo
KIISFM,2015-05-26T01:20:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-26T01:20:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-26T01:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T01:20:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T01:50:01.000Z,Teenage Dream,Katy Perry
KIISFM,2015-05-26T02:40:01.000Z,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis
KIISFM,2015-05-26T02:40:01.000Z,Give Your Heart A Break,Demi Lovato
KIISFM,2015-05-26T02:40:01.000Z,Bright,Echosmith
KIISFM,2015-05-26T02:40:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-26T02:40:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T02:40:01.000Z,The Heart Wants What It Wants,Selena Gomez
KIISFM,2015-05-26T02:40:01.000Z,Trap Queen,Fetty Wap
KIISFM,2015-05-26T02:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T02:40:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-26T03:00:01.000Z,Summer Love (Main Version),Justin Timberlake
KIISFM,2015-05-26T03:40:01.000Z,Find Your Love,Drake
KIISFM,2015-05-26T03:40:01.000Z,Wake Me Up,Avicii
KIISFM,2015-05-26T03:40:01.000Z,Photograph,Ed Sheeran
KIISFM,2015-05-26T03:40:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-26T03:40:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T03:40:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
KIISFM,2015-05-26T03:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T03:40:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T03:50:01.000Z,Titanium (feat. Sia),David Guetta
KIISFM,2015-05-26T03:50:01.000Z,Wake Me Up,Avicii
KIISFM,2015-05-26T03:50:01.000Z,Photograph,Ed Sheeran
KIISFM,2015-05-26T03:50:01.000Z,Pray to God,Calvin Harris feat. Hurts
KIISFM,2015-05-26T03:50:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T03:50:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-26T03:50:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
KIISFM,2015-05-26T03:50:01.000Z,She Knows,Ne-Yo
KIISFM,2015-05-26T04:30:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
KIISFM,2015-05-26T04:30:01.000Z,Blank Space,Taylor Swift
KIISFM,2015-05-26T04:30:01.000Z,Fun,Pitbull feat. Chris Brown
KIISFM,2015-05-26T04:30:01.000Z,The Night Is Still Young,Nicki Minaj
KIISFM,2015-05-26T04:30:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-26T04:30:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-26T04:30:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-26T04:30:01.000Z,Stitches,Shawn Mendes
KIISFM,2015-05-26T04:50:01.000Z,Neon Lights,Demi Lovato
KIISFM,2015-05-26T04:50:01.000Z,Fun,Pitbull feat. Chris Brown
KIISFM,2015-05-26T04:50:01.000Z,The Night Is Still Young,Nicki Minaj
KIISFM,2015-05-26T04:50:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T04:50:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-26T04:50:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-26T04:50:01.000Z,Fight Song,Rachel Platten
KIISFM,2015-05-26T04:50:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T04:50:01.000Z,Stitches,Shawn Mendes
KIISFM,2015-05-26T05:40:01.000Z,Love Me Harder,Ariana Grande
KIISFM,2015-05-26T05:40:01.000Z,Outside,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-26T05:40:01.000Z,Pray to God,Calvin Harris feat. Hurts
KIISFM,2015-05-26T05:40:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T05:40:01.000Z,Blank Space,Taylor Swift
KIISFM,2015-05-26T05:40:01.000Z,Drunk in Love Remix,Beyoncé feat. Jay-Z and Kanye West
KIISFM,2015-05-26T05:40:01.000Z,Trampoline,Kalin and Myles
KIISFM,2015-05-26T05:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T05:50:01.000Z,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis
KIISFM,2015-05-26T06:30:01.000Z,Ignition (Remix),R. Kelly
KIISFM,2015-05-26T06:30:01.000Z,Story of My Life,One Direction
KIISFM,2015-05-26T06:30:01.000Z,Take Me to Church,Hozier
KIISFM,2015-05-26T06:30:01.000Z,Stay With Me,Sam Smith
KIISFM,2015-05-26T06:30:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T06:30:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T06:30:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-26T06:30:01.000Z,All Day,Kanye West
KIISFM,2015-05-26T06:30:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T07:10:01.000Z,Photograph,Ed Sheeran
KIISFM,2015-05-26T07:10:01.000Z,Beggin For Thread,Banks
KIISFM,2015-05-26T07:10:01.000Z,New Flame,Chris Brown feat. Usher & Rick Ross
KIISFM,2015-05-26T07:10:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
KIISFM,2015-05-26T07:10:01.000Z,Outside,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-26T07:10:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-26T07:10:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T07:30:01.000Z,I Write Sins Not Tragedies,Panic! At the Disco
KIISFM,2015-05-26T08:00:01.000Z,"Work Hard, Play Hard",Wiz Khalifa
KIISFM,2015-05-26T08:00:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-26T08:00:01.000Z,Chandelier,Sia
KIISFM,2015-05-26T08:00:01.000Z,Pray to God,Calvin Harris feat. Hurts
KIISFM,2015-05-26T08:00:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T08:00:01.000Z,Trap Queen,Fetty Wap
KIISFM,2015-05-26T08:00:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T08:00:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-26T08:00:01.000Z,Fight Song,Rachel Platten
KIISFM,2015-05-26T08:00:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-26T08:20:01.000Z,Show Stopper,Danity Kane
KIISFM,2015-05-26T09:00:01.000Z,Just The Way You Are,Bruno Mars
KIISFM,2015-05-26T09:00:01.000Z,Forget You,Cee Lo Green
KIISFM,2015-05-26T09:00:01.000Z,I Won't Give Up,Jason Mraz
KIISFM,2015-05-26T09:00:01.000Z,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
KIISFM,2015-05-26T09:00:01.000Z,The Big Bang,Katy Tiz
KIISFM,2015-05-26T09:00:01.000Z,"Touchin, Lovin (feat. Nicki Minaj)",Trey Songz
KIISFM,2015-05-26T09:00:01.000Z,This Is How We Do It,Montell Jordan
KIISFM,2015-05-26T09:00:01.000Z,Break The Rules,Charli XCX
KIISFM,2015-05-26T09:00:01.000Z,Cry For You (Radio Mix),September
KIISFM,2015-05-26T09:00:01.000Z,Trampoline,Kalin and Myles
KIISFM,2015-05-26T09:10:01.000Z,Mo Money Mo Problems (feat. Mase & Puff Daddy),The Notorious B.I.G.
KIISFM,2015-05-26T09:20:01.000Z,DONTTRUSTME,3OH!3
KIISFM,2015-05-26T09:40:01.000Z,Show Me Love,Robin S.
KIISFM,2015-05-26T09:50:01.000Z,Around The World,Daft Punk
KIISFM,2015-05-26T10:30:01.000Z,Sexy Can I (feat. Yung Berg),Ray J
KIISFM,2015-05-26T10:30:01.000Z,Mean,Taylor Swift
KIISFM,2015-05-26T10:30:01.000Z,I Need A Girl (To Bella),Diddy
KIISFM,2015-05-26T10:30:01.000Z,Black And Yellow,Wiz Khalifa
KIISFM,2015-05-26T10:30:01.000Z,It Girl,Jason Derulo
KIISFM,2015-05-26T10:30:01.000Z,Some Nights,Fun.
KIISFM,2015-05-26T10:30:01.000Z,Don't Wake Me Up,Chris Brown
KIISFM,2015-05-26T10:30:01.000Z,Pumpin Blood,NONONO
KIISFM,2015-05-26T10:30:01.000Z,Can't Stop Me (Club Mix) [feat. Shermanology],Afrojack
KIISFM,2015-05-26T10:30:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-26T10:50:01.000Z,Billionaire (Feat. Bruno Mars),Travie McCoy
KIISFM,2015-05-26T10:50:01.000Z,The Lazy Song,Bruno Mars
KIISFM,2015-05-26T10:50:01.000Z,Hello (feat. Dragonette),Martin Solveig
KIISFM,2015-05-26T10:50:01.000Z,Some Nights,Fun.
KIISFM,2015-05-26T10:50:01.000Z,Titanium (feat. Sia),David Guetta
KIISFM,2015-05-26T10:50:01.000Z,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis
KIISFM,2015-05-26T10:50:01.000Z,Don't Wake Me Up,Chris Brown
KIISFM,2015-05-26T10:50:01.000Z,Pumpin Blood,NONONO
KIISFM,2015-05-26T10:50:01.000Z,Can't Stop Me (Club Mix) [feat. Shermanology],Afrojack
KIISFM,2015-05-26T10:50:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-26T11:00:01.000Z,I'm Yours,Jason Mraz
KIISFM,2015-05-26T11:10:01.000Z,I'm Still In Love With You,Sean Paul
KIISFM,2015-05-26T11:40:01.000Z,Right Round (US Album Version),Flo Rida
KIISFM,2015-05-26T11:40:01.000Z,Baby Boy (Album Version),Beyoncé featuring Sean Paul
KIISFM,2015-05-26T11:40:01.000Z,I'll Be Missing You (feat. Faith Evans & 112),Puff Daddy
KIISFM,2015-05-26T11:40:01.000Z,One More Time,Daft Punk
KIISFM,2015-05-26T11:40:01.000Z,No Hands (feat. Roscoe Dash and Wale) [Explicit Album Version],Waka Flocka Flame
KIISFM,2015-05-26T11:40:01.000Z,You Make Me Feel...(feat. Sabi),Cobra Starship
KIISFM,2015-05-26T11:40:01.000Z,Closer,Tegan and Sara
KIISFM,2015-05-26T11:40:01.000Z,I Love It (feat. Charli XCX),Icona Pop
KIISFM,2015-05-26T11:40:01.000Z,Trumpets,Jason Derulo
KIISFM,2015-05-26T11:40:01.000Z,Pray to God,Calvin Harris feat. Hurts
KIISFM,2015-05-26T11:50:01.000Z,Baby Boy (Album Version),Beyoncé featuring Sean Paul
KIISFM,2015-05-26T11:50:01.000Z,I'll Be Missing You (feat. Faith Evans & 112),Puff Daddy
KIISFM,2015-05-26T11:50:01.000Z,Nothin' On You (feat. Bruno Mars),B.o.B
KIISFM,2015-05-26T11:50:01.000Z,One More Time,Daft Punk
KIISFM,2015-05-26T11:50:01.000Z,No Hands (feat. Roscoe Dash and Wale) [Explicit Album Version],Waka Flocka Flame
KIISFM,2015-05-26T11:50:01.000Z,You Make Me Feel...(feat. Sabi),Cobra Starship
KIISFM,2015-05-26T11:50:01.000Z,Closer,Tegan and Sara
KIISFM,2015-05-26T11:50:01.000Z,I Love It (feat. Charli XCX),Icona Pop
KIISFM,2015-05-26T11:50:01.000Z,Trampoline,Kalin and Myles
KIISFM,2015-05-26T12:00:01.000Z,Dead And Gone (feat. Justin Timberlake),T.I.
KIISFM,2015-05-26T12:20:01.000Z,All The Small Things,blink-182
KIISFM,2015-05-26T13:20:01.000Z,Suga Suga,Baby Bash
KIISFM,2015-05-26T13:20:01.000Z,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis
KIISFM,2015-05-26T13:20:01.000Z,One Last Time,Ariana Grande
KIISFM,2015-05-26T13:20:01.000Z,Am I Wrong,Nico & Vinz
KIISFM,2015-05-26T13:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T13:20:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T13:20:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-26T13:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T15:10:01.000Z,Single Ladies (Put A Ring On It) (Album Version),Beyoncé
KIISFM,2015-05-26T15:10:01.000Z,I Need Your Love,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-26T15:10:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-26T15:10:01.000Z,Fun,Pitbull feat. Chris Brown
KIISFM,2015-05-26T15:10:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T15:10:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-26T15:10:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T15:10:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T16:30:01.000Z,Toxic,Britney Spears
KIISFM,2015-05-26T17:30:01.000Z,What Goes Around.../...Comes Around Interlude,Justin Timberlake
KIISFM,2015-05-26T17:30:01.000Z,Radioactive,Imagine Dragons
KIISFM,2015-05-26T17:30:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-26T17:30:01.000Z,One Last Time,Ariana Grande
KIISFM,2015-05-26T17:30:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T17:30:01.000Z,The Heart Wants What It Wants,Selena Gomez
KIISFM,2015-05-26T17:30:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T17:30:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
KIISFM,2015-05-26T18:00:01.000Z,Titanium (feat. Sia),David Guetta
KIISFM,2015-05-26T18:00:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-26T18:00:01.000Z,Photograph,Ed Sheeran
KIISFM,2015-05-26T18:00:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T18:00:01.000Z,Blank Space,Taylor Swift
KIISFM,2015-05-26T18:00:01.000Z,Time of Our Lives,Pitbull feat. Ne-Yo
KIISFM,2015-05-26T18:00:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-26T18:00:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T18:00:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-26T18:20:01.000Z,Summertime Sadness [Lana Del Rey vs. Cedric Gervais],Lana Del Rey
KIISFM,2015-05-26T18:20:01.000Z,Photograph,Ed Sheeran
KIISFM,2015-05-26T18:20:01.000Z,Outside,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-26T18:20:01.000Z,Time of Our Lives,Pitbull feat. Ne-Yo
KIISFM,2015-05-26T18:20:01.000Z,Shut Up and Dance,Walk the Moon
KIISFM,2015-05-26T18:20:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-26T18:20:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T18:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T18:40:01.000Z,Show Me,Kid Ink feat. Chris Brown
KIISFM,2015-05-26T19:00:01.000Z,Forever,Chris Brown
KIISFM,2015-05-26T20:20:01.000Z,Sounding Good...Looking Good,Sun Harbor's Chorus
KIISFM,2015-05-26T20:20:01.000Z,Fun,Pitbull feat. Chris Brown
KIISFM,2015-05-26T21:00:01.000Z,Rolling In The Deep (Album Version),Adele
KIISFM,2015-05-26T21:00:01.000Z,Roar,Katy Perry
KIISFM,2015-05-26T21:00:01.000Z,The Other Side,Jason Derulo
KIISFM,2015-05-26T21:00:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-26T21:00:01.000Z,Shut Up and Dance,Walk the Moon
KIISFM,2015-05-26T21:00:01.000Z,The Night Is Still Young,Nicki Minaj
KIISFM,2015-05-26T21:00:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T21:00:01.000Z,She Knows,Ne-Yo
KIISFM,2015-05-26T21:00:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T21:20:01.000Z,Rude,MAGIC!
KIISFM,2015-05-26T21:20:01.000Z,The Other Side,Jason Derulo
KIISFM,2015-05-26T21:20:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-26T21:20:01.000Z,Outside,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-26T21:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-26T21:20:01.000Z,Shut Up and Dance,Walk the Moon
KIISFM,2015-05-26T21:20:01.000Z,The Night Is Still Young,Nicki Minaj
KIISFM,2015-05-26T21:20:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T21:20:01.000Z,Uptown Funk,Mark Ronson feat. Bruno Mars
KIISFM,2015-05-26T21:50:01.000Z,Where Is The Love?,The Black Eyed Peas
KIISFM,2015-05-26T22:40:01.000Z,Suit & Tie,Justin Timberlake feat. JAY Z
KIISFM,2015-05-26T22:40:01.000Z,Elastic Heart,Sia
KIISFM,2015-05-26T22:40:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-26T22:40:01.000Z,Jealous,Nick Jonas
KIISFM,2015-05-26T22:40:01.000Z,Time of Our Lives,Pitbull feat. Ne-Yo
KIISFM,2015-05-26T22:40:01.000Z,Trap Queen,Fetty Wap
KIISFM,2015-05-26T22:40:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-26T22:40:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-26T22:40:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-26T23:10:01.000Z,When I Was Your Man,Bruno Mars
KIISFM,2015-05-26T23:30:01.000Z,Summer Love (Main Version),Justin Timberlake
KIISFM,2015-05-27T00:20:01.000Z,Elastic Heart,Sia
KIISFM,2015-05-27T00:20:01.000Z,Stay With Me,Sam Smith
KIISFM,2015-05-27T00:20:01.000Z,2 On,Tinashe feat. Schoolboy Q
KIISFM,2015-05-27T00:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-27T00:20:01.000Z,The Heart Wants What It Wants,Selena Gomez
KIISFM,2015-05-27T00:20:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-27T00:20:01.000Z,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida
KIISFM,2015-05-27T00:30:01.000Z,Yeah!,Usher Featuring Lil' Jon & Ludacris
KIISFM,2015-05-27T01:10:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-27T01:10:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-27T01:10:01.000Z,Shake It Off,Taylor Swift
KIISFM,2015-05-27T01:10:01.000Z,Trap Queen,Fetty Wap
KIISFM,2015-05-27T01:10:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-27T01:10:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-27T01:10:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-27T01:10:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-27T01:20:01.000Z,All Of Me (Album Version),John Legend
KIISFM,2015-05-27T02:10:01.000Z,Don't You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia
KIISFM,2015-05-27T02:10:01.000Z,Photograph,Ed Sheeran
KIISFM,2015-05-27T02:10:01.000Z,Outside,Calvin Harris feat. Ellie Goulding
KIISFM,2015-05-27T02:10:01.000Z,Blank Space,Taylor Swift
KIISFM,2015-05-27T02:10:01.000Z,Fun,Pitbull feat. Chris Brown
KIISFM,2015-05-27T02:10:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-27T02:10:01.000Z,She Knows,Ne-Yo
KIISFM,2015-05-27T02:10:01.000Z,SexyBack,Justin Timberlake feat. Timbaland
KIISFM,2015-05-27T02:10:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-27T03:00:01.000Z,Drunk in Love,Beyoncé feat. Jay-Z
KIISFM,2015-05-27T03:00:01.000Z,Rather Be (feat. Jess Glynne),Clean Bandit
KIISFM,2015-05-27T03:00:01.000Z,Love Me Harder,Ariana Grande
KIISFM,2015-05-27T03:00:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-27T03:00:01.000Z,Fun,Pitbull feat. Chris Brown
KIISFM,2015-05-27T03:00:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-27T03:00:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-27T03:00:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-27T03:20:01.000Z,Give Your Heart A Break,Demi Lovato
KIISFM,2015-05-27T03:20:01.000Z,Chandelier,Sia
KIISFM,2015-05-27T03:20:01.000Z,Love Me Harder,Ariana Grande
KIISFM,2015-05-27T03:20:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-27T03:20:01.000Z,Love Me Like You Do,Ellie Goulding
KIISFM,2015-05-27T03:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-27T03:20:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-27T03:20:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-27T03:40:01.000Z,Titanium (feat. Sia),David Guetta
KIISFM,2015-05-27T04:20:01.000Z,Bright,Echosmith
KIISFM,2015-05-27T04:20:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
KIISFM,2015-05-27T04:20:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-27T04:20:01.000Z,Pray to God,Calvin Harris feat. Hurts
KIISFM,2015-05-27T04:20:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-27T04:20:01.000Z,Somebody,Natalie La Rose
KIISFM,2015-05-27T04:20:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-27T04:20:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-27T04:20:01.000Z,Stitches,Shawn Mendes
KIISFM,2015-05-27T04:30:01.000Z,Dazed And Confused (feat. Travie McCoy),Jake Miller
KIISFM,2015-05-27T04:30:01.000Z,Blame,Calvin Harris feat. John Newman
KIISFM,2015-05-27T04:30:01.000Z,Pray to God,Calvin Harris feat. Hurts
KIISFM,2015-05-27T04:30:01.000Z,Chains,Nick Jonas
KIISFM,2015-05-27T04:30:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-27T04:30:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-27T04:30:01.000Z,See You Again (feat. Charlie Puth),Wiz Khalifa
KIISFM,2015-05-27T04:30:01.000Z,Lean On (feat. MØ & DJ Snake),Major Lazer
KIISFM,2015-05-27T04:30:01.000Z,Want To Want Me,Jason Derulo
KIISFM,2015-05-27T04:30:01.000Z,Stitches,Shawn Mendes
KIISFM,2015-05-27T05:00:01.000Z,Wake Me Up,Avicii
KIISFM,2015-05-27T05:00:01.000Z,Earned It (Fifty Shades Of Grey),The Weeknd
KIISFM,2015-05-27T05:00:01.000Z,Coming With You,Ne-Yo
KIISFM,2015-05-27T05:00:01.000Z,Worth It,Fifth Harmony feat. Kid Ink
KIISFM,2015-05-27T05:00:01.000Z,Fight Song,Rachel Platten
